company_name,address_line_1,address_line_2,city,state_alpha,postal_code,country_code,latitude,longitude,when_verified
Wendys,4400 W. SAHARA,"LAS VEGAS, NV 89102",LAS VEGAS,NV,89102,US,36.14490128,-115.20020294,2022-12-18 06:54:30
Wendys,3333 W. TROPICANA AVE,"LAS VEGAS, NV 89103",LAS VEGAS,NV,89103,US,36.10041046,-115.18513489,2022-12-18 06:54:30
Wendys,1725 W. CHARLESTON BLVD.,"LAS VEGAS, NV 89102",LAS VEGAS,NV,89102,US,36.15862656,-115.16493225,2022-12-18 06:54:30
Wendys,2601 S EASTERN AVE,"LAS VEGAS, NV 89169",LAS VEGAS,NV,89169,US,36.14297485,-115.11933899,2022-12-18 06:54:30
Wendys,5757 WAYNE NEWTON BLVD,"LAS VEGAS, NV 89111",LAS VEGAS,NV,89111,US,36.08551407,-115.14994049,2022-12-18 06:54:30
Wendys,6198 W. FLAMINGO ROAD,"LAS VEGAS, NV 89103",LAS VEGAS,NV,89103,US,36.11484909,-115.22635651,2022-12-18 06:54:30
Wendys,5757 WAYNE NEWTON BOULEVARD,"LAS VEGAS, NV 89111",LAS VEGAS,NV,89111,US,36.08242416,-115.14804077,2022-12-18 06:54:30
Wendys,844 RANCHO RD,"LAS VEGAS, NV 89106",LAS VEGAS,NV,89106,US,36.18080139,-115.17845154,2022-12-18 06:54:30
Wendys,1151 S. RAINBOW,"LAS VEGAS, NV 89146",LAS VEGAS,NV,89146,US,36.15747452,-115.24417114,2022-12-18 06:54:30
Wendys,7390 LAS VEGAS BLVD S.,"LAS VEGAS, NV 89123",LAS VEGAS,NV,89123,US,36.05528641,-115.17156219,2022-12-18 06:54:30
Wendys,8160 W. SAHARA RD.,"LAS VEGAS, NV 89117",LAS VEGAS,NV,89117,US,36.14431763,-115.269104,2022-12-18 06:25:15
Wendys,4760 E. FLAMINGO BLVD.,"LAS VEGAS, NV 89121",LAS VEGAS,NV,89121,US,36.11517715,-115.07008362,2022-12-18 06:54:30
Wendys,7355 SOUTH EASTERN AVENUE,"LAS VEGAS, NV 89123",LAS VEGAS,NV,89123,US,36.05600357,-115.11875916,2022-12-18 06:54:30
Wendys,3995 SOUTH DURANGO DRIVE,"LAS VEGAS, NV 89147",LAS VEGAS,NV,89147,US,36.11705399,-115.27957153,2022-12-18 06:54:30
Wendys,7150 W. LAKE MEAD BLVD,"LAS VEGAS, NV 89128",LAS VEGAS,NV,89128,US,36.19642258,-115.24797058,2022-12-18 06:25:15
Wendys,7395 SOUTH RAINBOW ROAD,"LAS VEGAS, NV 89113",LAS VEGAS,NV,89113,US,36.05404282,-115.2431488,2022-12-18 06:54:30
Wendys,4455 BLUE DIAMOND ROAD,"LAS VEGAS, NV 89139",LAS VEGAS,NV,89139,US,36.03616714,-115.19942474,2022-12-18 06:54:30
Wendys,4450 E. SUNSET RD,"HENDERSON, NV 89014",HENDERSON,NV,89014,US,36.07121658,-115.07601166,2022-12-18 06:54:30
Wendys,8900 WEST CHARLESTON BLVD.,"LAS VEGAS, NV 89117",LAS VEGAS,NV,89117,US,36.15959167,-115.28966522,2022-12-18 06:25:15
Wendys,990 N NELLIS BLVD.,"LAS VEGAS, NV 89110",LAS VEGAS,NV,89110,US,36.1774826,-115.06171417,2022-12-18 06:54:30
Wendys,6732 W. CHEYENNE,"LAS VEGAS, NV 89108",LAS VEGAS,NV,89108,US,36.21857452,-115.2437439,2022-12-18 06:25:15
Wendys,3251 LAS VEGAS BLVD. N.,"LAS VEGAS, NV 89115",LAS VEGAS,NV,89115,US,36.21733856,-115.09480286,2022-12-18 06:25:15
Wendys,1301 WEST CRAIG ROAD,"NORTH LAS VEGAS, NV 89032",NORTH LAS VEGAS,NV,89032,US,36.239048,-115.15934753,2022-12-18 06:25:15
Wendys,9385 SOUTH EASTERN,"LAS VEGAS, NV 89123",LAS VEGAS,NV,89123,US,36.01873016,-115.11909485,2022-12-18 06:54:30
Wendys,500 NORTH GREEN VALLEY PARKWAY,"HENDERSON, NV 89074",HENDERSON,NV,89074,US,36.0267868,-115.08473206,2022-12-18 06:54:30
Wendys,7749 TURKEY LAKE ROAD,"ORLANDO, FL 32819",ORLANDO,FL,32819,US,28.45196342,-81.47705841,2022-12-18 06:25:14
Wendys,5503 MAJOR BLVD,"ORLANDO, FL 32819",ORLANDO,FL,32819,US,28.48238754,-81.45482635,2022-12-18 06:25:14
Wendys,3020 WEST SAND LAKE ROAD,"ORLANDO, FL 32819",ORLANDO,FL,32819,US,28.44963264,-81.42481232,2022-12-18 06:25:14
Wendys,4051 MILLENIA BLVD,"ORLANDO, FL 32839",ORLANDO,FL,32839,US,28.49131775,-81.42876434,2022-12-18 06:25:14
Wendys,2751 WILSHIRE DRIVE,"ORLANDO, FL 32835",ORLANDO,FL,32835,US,28.51338959,-81.46164703,2022-12-18 06:25:14
Wendys,7091 S. ORANGE BLOSSOM TR,"ORLANDO, FL 32809",ORLANDO,FL,32809,US,28.46331787,-81.39667511,2022-12-18 06:25:14
Wendys,5824 CENTRAL FL PARKWAY,"ORLANDO, FL 32821",ORLANDO,FL,32821,US,28.4067688,-81.4548111,2022-12-18 06:25:14
Wendys,2001 PRINCIPAL ROW,"ORLANDO, FL 32837",ORLANDO,FL,32837,US,28.4264698,-81.40534973,2022-12-18 06:25:14
Wendys,263 MILE MARKER I-91,"OCOEE, FL 34761",OCOEE,FL,34761,US,28.51600075,-81.50182343,2022-12-18 06:25:14
Wendys,7690 PALM PARKWAY,"ORLANDO, FL 32836",ORLANDO,FL,32836,US,28.40120506,-81.4859314,2022-12-18 06:25:14
Wendys,950 S. ORANGE BLOSSOM TRAIL,"ORLANDO, FL 32805",ORLANDO,FL,32805,US,28.53037262,-81.39756775,2022-12-18 06:25:14
Wendys,1050 MCCOY RD,"ORLANDO, FL 32809",ORLANDO,FL,32809,US,28.4505825,-81.36172485,2022-12-18 06:25:14
Wendys,6517 OLD BRICK ROAD,"WINDERMERE, FL 34786",WINDERMERE,FL,34786,US,28.45082664,-81.56243896,2022-12-18 06:25:15
Wendys,5115 W COLONIAL DR,"ORLANDO, FL 32808",ORLANDO,FL,32808,US,28.55288315,-81.45090485,2022-12-18 06:25:14
Wendys,1919 S. ORANGE,"ORLANDO, FL 32806",ORLANDO,FL,32806,US,28.51952934,-81.37610626,2022-12-18 06:25:14
Wendys,12820 ORANGE BLOSSOM TRAIL S,"ORLANDO, FL 32837",ORLANDO,FL,32837,US,28.37960815,-81.40518951,2022-12-18 06:25:14
Wendys,13480 STATE ROAD 535,"ORLANDO, FL 32821",ORLANDO,FL,32821,US,28.37145615,-81.5039978,2022-12-18 06:25:15
Wendys,10674 W COLONIAL DR,"OCOEE, FL 34761",OCOEE,FL,34761,US,28.55112457,-81.53379822,2022-12-18 06:25:14
Wendys,4426 HOFFNER AVENUE,"ORLANDO, FL 32812",ORLANDO,FL,32812,US,28.48005295,-81.33116913,2022-12-18 06:25:14
Wendys,2608 N HIAWASSEE RD.,"ORLANDO, FL 32818",ORLANDO,FL,32818,US,28.57838631,-81.47659302,2022-12-18 06:25:14
Wendys,3271 VINELAND RD,"KISSIMMEE, FL 34746",KISSIMMEE,FL,34746,US,28.34589958,-81.48583221,2022-12-18 06:25:15
Wendys,3011 N. JOHN YOUNG PKWY.,"ORLANDO, FL 32804",ORLANDO,FL,32804,US,28.57847404,-81.4158783,2022-12-18 06:25:14
Wendys,3252 N JOHN YOUNG PKWY,"KISSIMMEE, FL 34741",KISSIMMEE,FL,34741,US,28.34581947,-81.42054749,2022-12-18 06:25:15
Wendys,13826 LANDSTAR BLVD,"ORLANDO, FL 32824",ORLANDO,FL,32824,US,28.3639698,-81.36653137,2022-12-18 06:25:15
Wendys,2201 E. COLONIAL,"ORLANDO, FL 32803",ORLANDO,FL,32803,US,28.55350113,-81.35368347,2022-12-18 06:25:14
Wendys,616 8TH AVENUE,"NEW YORK, NY 10018",NEW YORK,NY,10018,US,40.75656891,-73.99019623,2022-12-18 06:25:11
Wendys,2 WEST 45TH STREET,"NEW YORK, NY 10036",NEW YORK,NY,10036,US,40.75553131,-73.98020172,2022-12-18 06:25:11
Wendys,938 EIGHTH AVENUE,"NEW YORK, NY 10019",NEW YORK,NY,10019,US,40.76558304,-73.98336029,2022-12-18 06:25:11
Wendys,112 E. 23RD ST.,"NEW YORK, NY 10010",NEW YORK,NY,10010,US,40.73992538,-73.98575592,2022-12-18 06:25:11
Wendys,20 E 14TH STREET,"NEW YORK, NY 10003",NEW YORK,NY,10003,US,40.73540878,-73.99269867,2022-12-18 06:25:11
Wendys,714 THIRD AVENUE,"NEW YORK, NY 10017",NEW YORK,NY,10017,US,40.75258255,-73.97337341,2022-12-18 06:25:11
